document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/common_issues_about_hue/what_can_i_do_if_hdfs_files_fail_to_be_accessed_using_hue_webui.rst,What Can I Do If HDFS Files Fail to Be Accessed Using Hue WebUI?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770320.png,substitution_image,21,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hdfs_on_hue.rst,HDFS on Hue,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hdfs_on_hue.rst,HDFS on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090345.png,substitution_image,168,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hdfs_on_hue.rst,HDFS on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090504.png,substitution_image,169,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hdfs_on_hue.rst,HDFS on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770716.png,substitution_image,170,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250192.png,substitution_image,91,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090389.png,substitution_image,92,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090544.png,substitution_image,93,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090393.png,substitution_image,94,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090385.png,substitution_image,95,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770577.png,substitution_image,96,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930720.png,substitution_image,97,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930724.png,substitution_image,98,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770764.png,substitution_image,99,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090548.png,substitution_image,100,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170289.png,substitution_image,101,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/hive_on_hue.rst,Hive on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250196.png,substitution_image,102,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/oozie_on_hue.rst,Oozie on Hue,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/oozie_on_hue.rst,Oozie on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289821.png,substitution_image,51,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/oozie_on_hue.rst,Oozie on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170237.png,substitution_image,52,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/typical_scenarios/oozie_on_hue.rst,Oozie on Hue,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250144.png,substitution_image,53,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_file_browser_on_the_hue_web_ui.rst,Using File Browser on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_file_browser_on_the_hue_web_ui.rst,Using File Browser on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090492.png,substitution_image,114,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_file_browser_on_the_hue_web_ui.rst,Using File Browser on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170229.png,substitution_image,115,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hbase_on_the_hue_web_ui.rst,Using HBase on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hbase_on_the_hue_web_ui.rst,Using HBase on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930632.png,substitution_image,35,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hbase_on_the_hue_web_ui.rst,Using HBase on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250104.png,substitution_image,36,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hbase_on_the_hue_web_ui.rst,Using HBase on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289781.png,substitution_image,37,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090381.png,substitution_image,88,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090540.png,substitution_image,89,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250188.jpg,substitution_image,90,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770573.png,substitution_image,91,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170281.png,substitution_image,92,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170277.png,substitution_image,93,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930712.jpg,substitution_image,94,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289869.jpg,substitution_image,95,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,96,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170285.jpg,substitution_image,97,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,98,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,99,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,100,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,101,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hiveql_editor_on_the_hue_web_ui.rst,Using HiveQL Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930716.jpg,substitution_image,102,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hue_from_scratch.rst,Using Hue from Scratch,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hue_from_scratch.rst,Using Hue from Scratch,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770605.png,substitution_image,38,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hue_from_scratch.rst,Using Hue from Scratch,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289901.jpg,substitution_image,39,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_hue_from_scratch.rst,Using Hue from Scratch,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250224.png,substitution_image,40,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_job_browser_on_the_hue_web_ui.rst,Using Job Browser on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_job_browser_on_the_hue_web_ui.rst,Using Job Browser on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930704.png,substitution_image,72,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_metadata_browser_on_the_hue_web_ui.rst,Using the Metadata Browser on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_metadata_browser_on_the_hue_web_ui.rst,Using the Metadata Browser on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930724.png,substitution_image,42,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_metadata_browser_on_the_hue_web_ui.rst,Using the Metadata Browser on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770764.png,substitution_image,43,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090532.png,substitution_image,99,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289861.jpg,substitution_image,100,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090524.jpg,substitution_image,101,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770740.jpg,substitution_image,102,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_hue_mrs_3.x_or_later/using_the_sparksql_editor_on_the_hue_web_ui.rst,Using the SparkSql Editor on the Hue Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770561.png,substitution_image,103,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
